OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
86448,27060,ACTIVE,KIT 5,20624,78.7m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1987,DONATED,,KITCHENER,N,,5,6,44,N,N,9.1,N,Y,78.74118663
86449,90700,ACTIVE,KIT 4,600906,9.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2005,DONATED,,KITCHENER,N,,7,5,18,N,N,9.35,N,N,9.521089542
86450,71610,ACTIVE,KIT 4,600906,91.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2005,DONATED,,KITCHENER,N,,7,5,18,N,N,9.35,N,N,91.62521008
86452,90702,ACTIVE,KIT 4,9931,.8m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1958,DONATED,,KITCHENER,N,,5,4,8,N,N,7.75,N,Y,0.763208071
86453,41470,ACTIVE,KIT 4,9929,100.5m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1958,DONATED,,KITCHENER,N,,5,4,8,N,Y,5.7,N,Y,100.5279737
86454,500,ACTIVE,KIT 4,6675,94.9m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1988,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.1,N,Y,94.90470103
86455,90704,ACTIVE,KIT 2EA,600977,6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005,DONATED,PEIL,KITCHENER,N,,5,5,27,N,N,9.35,N,N,6.028818779
86456,72580,ACTIVE,KIT 2EA,600977,154.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005,DONATED,PEIL,KITCHENER,N,,5,5,27,N,N,9.35,N,N,154.4694929
86457,90706,ACTIVE,KIT 2EA,600977,10.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005,DONATED,PEIL,KITCHENER,N,,5,5,27,N,N,9.35,N,N,10.47638053
86458,90708,ACTIVE,KIT 4,1705,11.6m 150mm  CI,TREATED,150,CI,NO,,NONE,3/29/1973,DONATED,NA,KITCHENER,N,,6,1,19,N,N,7.85,N,N,11.57986093
86459,30330,ACTIVE,KIT 4,1705,70.8m 150mm  CI,TREATED,150,CI,NO,,NONE,3/29/1973,DONATED,NA,KITCHENER,N,,6,1,19,N,N,7.85,N,N,70.79578147
86460,19030,ACTIVE,KIT 4,5722,66.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1933,DONATED,,KITCHENER,N,,7,1,18,N,N,5.35,N,N,66.78300013
86461,90710,ACTIVE,KIT 4,5722,11.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1933,DONATED,,KITCHENER,N,,6,1,14,N,N,7.75,N,N,11.52005836
86462,90712,ACTIVE,KIT 5,6091,41.2m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,6,6,41,N,N,9.1,N,Y,41.21504062
86463,90714,ACTIVE,KIT 5,6091,99.9m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,6,6,41,N,N,9.1,N,Y,99.86511899
86464,64600,ACTIVE,KIT 5,6091,138.1m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,6,6,41,N,N,9.1,N,Y,138.0537411
86465,90716,ACTIVE,KIT 5,6091,111.3m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,0,6,41,N,N,9.1,N,Y,111.2666547
86466,90718,ACTIVE,KIT 4,6091,78.8m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,6,1,30,N,N,9.1,N,N,78.83562779
86467,90720,ACTIVE,KIT 4,6091,10.9m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,6,1,30,N,N,9.1,N,N,10.91813062
86468,90722,ACTIVE,KIT 4,6091,113.9m 200mm  DI,TREATED,200,DI,NO,,NONE,7/31/2000,PURCHASED,,KITCHENER,N,,6,1,30,N,N,9.1,N,N,113.9200651
86469,90724,ACTIVE,KIT 6,5565,1.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2002,PURCHASED,,KITCHENER,N,,7,6,5,N,N,9.35,N,Y,1.219307188
86470,68130,ACTIVE,KIT 6,5565,848.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2002,PURCHASED,,KITCHENER,N,,7,6,5,N,N,9.35,N,Y,848.3480876
86472,90726,ACTIVE,KIT 4,9240,6.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/20/2010,PURCHASED,,KITCHENER,N,,6,2,12,N,N,9.35,N,Y,6.486027839
86473,90728,ACTIVE,KIT 4,602091,5.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2007,DONATED,,KITCHENER,N,,6,4,30,N,N,9.35,N,Y,5.813040183
86474,72360,ACTIVE,KIT 4,602091,142.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2007,DONATED,,KITCHENER,N,,6,4,30,N,N,9.35,N,Y,142.3269074
86475,90730,ACTIVE,KIT 4,602091,9.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2007,DONATED,,KITCHENER,N,,6,4,30,N,N,9.35,N,Y,9.315974011
86476,90732,ACTIVE,KIT 4,21006,.8m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1966,DONATED,,KITCHENER,N,,6,1,7,N,N,7.85,N,N,0.814140577
